File Name	Genotype
A_hooded_merganser_South_Carolina_W24-028_2024.fa	C2.1
A_houbara_bustard_Saudi_Arabia_6732-1_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_house_crow_Hong_Kong_1203_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_house_crow_Hong_Kong_2648_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_house_crow_Hong_Kong_2858_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_house_crow_Hong_Kong_5288_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_house_crow_Hong_Kong_719_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_house_sparrow_Romania_10327_21VIR849-5_2021.fa	Not assigned: Only 2 segments >98.0% match found of total 8 segments in input file
A_Hubei_1_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_human_China_GD02_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_human_Zhejiang_16_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_humboldt_penguin_Coquimbo_239590_2023.fa	Not assigned: Only 7 segments >98.0% match found of total 8 segments in input file
A_Humboldt_penguin_England_161651_2022.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_Hunan_1_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Hunan_1_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Hunan_1_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Hunan_2_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Hunan_55555_2016.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_ibis_Germany-MV_R44_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indian_runner_ducks_England_140750_2022.fa	Not assigned: Only 5 segments >98.0% match found of total 8 segments in input file
A_India_SARI-4571_2021.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_160H_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_175H_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_195H_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_239H_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_245H_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_283H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_286H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_292H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_298H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_304H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_321H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_341H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_534H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_535H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_536H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_538H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_542H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_546bH_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_546H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_560H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_567H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_569H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_583H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_604H_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_7_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_7261_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_7272_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_7379_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_8228_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1031_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1031RE2_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1031T_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1031T2_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1032_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1032N_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1032T_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1046_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1046T_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1047_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC1047S_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC184_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC287E_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC292T_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC326_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC326N_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC326T_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC329_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC357_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC370_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC370E_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC390_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC523_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC523E_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC523T_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC582_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC594_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC595_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC596_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC597_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC599_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC599N_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC610_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC623_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC623E_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC624_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC624E_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC625_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC625L_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC634_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC634P_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC634T_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC644_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC644T_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC669_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC669P_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC699_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC7_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC739_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC742_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC835_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC836_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC836T_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC887_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC938_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC938E_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_CDC940_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD10529_2010.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD10612_2010.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD11073_2011.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD11198_2011.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD12078_2012.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD12130_2012.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD12162_2012.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD12377_2012.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD12452_2012.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD13157_2013.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD13233_2013.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD13269_2013.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD14122_2014.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD14157_2014.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD15023_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD15028_2015.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD7393_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD7503_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD7781_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD7802_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD8987_2008.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD9152_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD9158_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD9160_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD9653_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_NIHRD9665_2009.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Indonesia_UT3006_2005.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Iraq_1_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Japanese_white-eye_Hong_Kong_1038_2006.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
A_Japanese_white-eye_Hong_Kong_737_2007.fa	Not assigned: Only 0 segments >98.0% match found of total 8 segments in input file
